,Unnamed: 0,dataset_name,input_size,output_size
22,22,5_M.v1.l1.ds0.l_combo5.ds_combo1.idays60.odays1,10,14
23,23,5_M.v1.l1.ds0.l_combo5.ds_combo1.idays60.odays7,10,14
24,24,5_M.v1.l1.ds0.l_combo6.ds_combo1.idays30.odays1,5,6
25,25,5_M.v1.l1.ds0.l_combo6.ds_combo1.idays30.odays7,5,6
26,26,5_M.v1.l1.ds0.l_combo6.ds_combo1.idays60.odays1,5,6
27,27,5_M.v1.l1.ds0.l_combo6.ds_combo1.idays60.odays7,5,6
28,28,5_M.v1.l1.ds0.l_combo7.ds_combo1.idays30.odays1,10,14
29,29,5_M.v1.l1.ds0.l_combo7.ds_combo1.idays30.odays7,10,14
30,30,5_M.v1.l1.ds0.l_combo7.ds_combo1.idays60.odays1,10,14
31,31,5_M.v1.l1.ds0.l_combo7.ds_combo1.idays60.odays7,10,14
32,32,5_M.v1.l1.ds0.l_combo8.ds_combo1.idays30.odays1,10,14
33,33,5_M.v1.l1.ds0.l_combo8.ds_combo1.idays30.odays7,10,14
34,34,5_M.v1.l1.ds0.l_combo8.ds_combo1.idays60.odays1,10,14
35,35,5_M.v1.l1.ds0.l_combo8.ds_combo1.idays60.odays7,10,14
36,36,5_M.v1.l1.ds0.l_combo9.ds_combo1.idays30.odays1,7,10
37,37,5_M.v1.l1.ds0.l_combo9.ds_combo1.idays30.odays7,7,10
38,38,5_M.v1.l1.ds0.l_combo9.ds_combo1.idays60.odays1,7,10
39,39,5_M.v1.l1.ds0.l_combo9.ds_combo1.idays60.odays7,7,10
40,40,5_M.v1.l1.ds0.l_combo10.ds_combo1.idays30.odays1,7,10
41,41,5_M.v1.l1.ds0.l_combo10.ds_combo1.idays30.odays7,7,10
42,42,5_M.v1.l1.ds0.l_combo10.ds_combo1.idays60.odays1,7,10
43,43,5_M.v1.l1.ds0.l_combo10.ds_combo1.idays60.odays7,7,10
44,44,5_M.v1.l1.ds0.l_combo11.ds_combo1.idays30.odays1,10,14
45,45,5_M.v1.l1.ds0.l_combo11.ds_combo1.idays30.odays7,10,14
46,46,5_M.v1.l1.ds0.l_combo11.ds_combo1.idays60.odays1,10,14
47,47,5_M.v1.l1.ds0.l_combo11.ds_combo1.idays60.odays7,10,14
48,48,5_M.v1.l1.ds0.l_combo12.ds_combo1.idays30.odays1,10,14
49,49,5_M.v1.l1.ds0.l_combo12.ds_combo1.idays30.odays7,10,14
50,50,5_M.v1.l1.ds0.l_combo12.ds_combo1.idays60.odays1,10,14
51,51,5_M.v1.l1.ds0.l_combo12.ds_combo1.idays60.odays7,10,14
52,52,5_M.v1.l1.ds0.l_combo13.ds_combo1.idays30.odays1,10,14
53,53,5_M.v1.l1.ds0.l_combo13.ds_combo1.idays30.odays7,10,14
54,54,5_M.v1.l1.ds0.l_combo13.ds_combo1.idays60.odays1,10,14
55,55,5_M.v1.l1.ds0.l_combo13.ds_combo1.idays60.odays7,10,14
56,56,5_M.v1.l1.ds0.l_combo14.ds_combo1.idays30.odays1,10,14
57,57,5_M.v1.l1.ds0.l_combo14.ds_combo1.idays30.odays7,10,14
58,58,5_M.v1.l1.ds0.l_combo14.ds_combo1.idays60.odays1,10,14
59,59,5_M.v1.l1.ds0.l_combo14.ds_combo1.idays60.odays7,10,14
0,0,5_N.v1.l0.ds0.l_combo0.ds_combo1.idays30.odays1,139,194
1,1,5_N.v1.l0.ds0.l_combo0.ds_combo1.idays30.odays7,139,194
2,2,5_N.v1.l0.ds0.l_combo0.ds_combo1.idays60.odays1,139,194
3,3,5_N.v1.l0.ds0.l_combo0.ds_combo1.idays60.odays7,139,194
0,0,5_Q.v1.l0.ds1.l_combo0.ds_combo1.idays30.odays1,75,90
1,1,5_Q.v1.l0.ds1.l_combo0.ds_combo1.idays30.odays7,75,90
2,2,5_Q.v1.l0.ds1.l_combo0.ds_combo1.idays60.odays1,75,90
3,3,5_Q.v1.l0.ds1.l_combo0.ds_combo1.idays60.odays7,75,90
4,4,5_Q.v1.l0.ds1.l_combo0.ds_combo3.idays30.odays1,64,76
5,5,5_Q.v1.l0.ds1.l_combo0.ds_combo3.idays30.odays7,64,76
6,6,5_Q.v1.l0.ds1.l_combo0.ds_combo3.idays60.odays1,64,76
7,7,5_Q.v1.l0.ds1.l_combo0.ds_combo3.idays60.odays7,64,76
8,8,5_Q.v1.l0.ds1.l_combo0.ds_combo4.idays30.odays1,28,28
9,9,5_Q.v1.l0.ds1.l_combo0.ds_combo4.idays30.odays7,28,28
10,10,5_Q.v1.l0.ds1.l_combo0.ds_combo4.idays60.odays1,28,28
11,11,5_Q.v1.l0.ds1.l_combo0.ds_combo4.idays60.odays7,28,28
0,0,5_T.v1.l0.ds0.l_combo0.ds_combo1.idays30.odays1,137,194
1,1,5_T.v1.l0.ds0.l_combo0.ds_combo1.idays30.odays7,137,194
2,2,5_T.v1.l0.ds0.l_combo0.ds_combo1.idays60.odays1,137,194
3,3,5_T.v1.l0.ds0.l_combo0.ds_combo1.idays60.odays7,137,194
0,0,5_V.v1.l1.ds0.l_combo0.ds_combo1.idays30.odays1,12,14
1,1,5_V.v1.l1.ds0.l_combo0.ds_combo1.idays30.odays7,12,14
2,2,5_V.v1.l1.ds0.l_combo0.ds_combo1.idays60.odays1,12,14
3,3,5_V.v1.l1.ds0.l_combo0.ds_combo1.idays60.odays7,12,14
4,4,5_V.v1.l1.ds0.l_combo1.ds_combo1.idays30.odays1,12,14
5,5,5_V.v1.l1.ds0.l_combo1.ds_combo1.idays30.odays7,12,14
6,6,5_V.v1.l1.ds0.l_combo1.ds_combo1.idays60.odays1,12,14
7,7,5_V.v1.l1.ds0.l_combo1.ds_combo1.idays60.odays7,12,14
8,8,5_V.v1.l1.ds0.l_combo2.ds_combo1.idays30.odays1,12,14
9,9,5_V.v1.l1.ds0.l_combo2.ds_combo1.idays30.odays7,12,14
10,10,5_V.v1.l1.ds0.l_combo2.ds_combo1.idays60.odays1,12,14
11,11,5_V.v1.l1.ds0.l_combo2.ds_combo1.idays60.odays7,12,14
12,12,5_V.v1.l1.ds0.l_combo3.ds_combo1.idays30.odays1,12,14
13,13,5_V.v1.l1.ds0.l_combo3.ds_combo1.idays30.odays7,12,14
14,14,5_V.v1.l1.ds0.l_combo3.ds_combo1.idays60.odays1,12,14
15,15,5_V.v1.l1.ds0.l_combo3.ds_combo1.idays60.odays7,12,14
16,16,5_V.v1.l1.ds0.l_combo4.ds_combo1.idays30.odays1,12,14
17,17,5_V.v1.l1.ds0.l_combo4.ds_combo1.idays30.odays7,12,14
18,18,5_V.v1.l1.ds0.l_combo4.ds_combo1.idays60.odays1,12,14
19,19,5_V.v1.l1.ds0.l_combo4.ds_combo1.idays60.odays7,12,14
20,20,5_V.v1.l1.ds0.l_combo5.ds_combo1.idays30.odays1,12,14
21,21,5_V.v1.l1.ds0.l_combo5.ds_combo1.idays30.odays7,12,14
22,22,5_V.v1.l1.ds0.l_combo5.ds_combo1.idays60.odays1,12,14
23,23,5_V.v1.l1.ds0.l_combo5.ds_combo1.idays60.odays7,12,14
24,24,5_V.v1.l1.ds0.l_combo6.ds_combo1.idays30.odays1,5,6
25,25,5_V.v1.l1.ds0.l_combo6.ds_combo1.idays30.odays7,5,6
26,26,5_V.v1.l1.ds0.l_combo6.ds_combo1.idays60.odays1,5,6
27,27,5_V.v1.l1.ds0.l_combo6.ds_combo1.idays60.odays7,5,6
28,28,5_V.v1.l1.ds0.l_combo7.ds_combo1.idays30.odays1,12,14
29,29,5_V.v1.l1.ds0.l_combo7.ds_combo1.idays30.odays7,12,14
30,30,5_V.v1.l1.ds0.l_combo7.ds_combo1.idays60.odays1,12,14
31,31,5_V.v1.l1.ds0.l_combo7.ds_combo1.idays60.odays7,12,14
32,32,5_V.v1.l1.ds0.l_combo8.ds_combo1.idays30.odays1,12,14
33,33,5_V.v1.l1.ds0.l_combo8.ds_combo1.idays30.odays7,12,14
34,34,5_V.v1.l1.ds0.l_combo8.ds_combo1.idays60.odays1,12,14
35,35,5_V.v1.l1.ds0.l_combo8.ds_combo1.idays60.odays7,12,14
36,36,5_V.v1.l1.ds0.l_combo9.ds_combo1.idays30.odays1,9,10
37,37,5_V.v1.l1.ds0.l_combo9.ds_combo1.idays30.odays7,9,10
38,38,5_V.v1.l1.ds0.l_combo9.ds_combo1.idays60.odays1,9,10
39,39,5_V.v1.l1.ds0.l_combo9.ds_combo1.idays60.odays7,9,10
40,40,5_V.v1.l1.ds0.l_combo10.ds_combo1.idays30.odays1,9,10
41,41,5_V.v1.l1.ds0.l_combo10.ds_combo1.idays30.odays7,9,10
42,42,5_V.v1.l1.ds0.l_combo10.ds_combo1.idays60.odays1,9,10
43,43,5_V.v1.l1.ds0.l_combo10.ds_combo1.idays60.odays7,9,10
44,44,5_V.v1.l1.ds0.l_combo11.ds_combo1.idays30.odays1,12,14
45,45,5_V.v1.l1.ds0.l_combo11.ds_combo1.idays30.odays7,12,14
46,46,5_V.v1.l1.ds0.l_combo11.ds_combo1.idays60.odays1,12,14
47,47,5_V.v1.l1.ds0.l_combo11.ds_combo1.idays60.odays7,12,14
48,48,5_V.v1.l1.ds0.l_combo12.ds_combo1.idays30.odays1,12,14
49,49,5_V.v1.l1.ds0.l_combo12.ds_combo1.idays30.odays7,12,14
50,50,5_V.v1.l1.ds0.l_combo12.ds_combo1.idays60.odays1,12,14
51,51,5_V.v1.l1.ds0.l_combo12.ds_combo1.idays60.odays7,12,14
52,52,5_V.v1.l1.ds0.l_combo13.ds_combo1.idays30.odays1,12,14
53,53,5_V.v1.l1.ds0.l_combo13.ds_combo1.idays30.odays7,12,14
54,54,5_V.v1.l1.ds0.l_combo13.ds_combo1.idays60.odays1,12,14
55,55,5_V.v1.l1.ds0.l_combo13.ds_combo1.idays60.odays7,12,14
56,56,5_V.v1.l1.ds0.l_combo14.ds_combo1.idays30.odays1,12,14
57,57,5_V.v1.l1.ds0.l_combo14.ds_combo1.idays30.odays7,12,14
58,58,5_V.v1.l1.ds0.l_combo14.ds_combo1.idays60.odays1,12,14
59,59,5_V.v1.l1.ds0.l_combo14.ds_combo1.idays60.odays7,12,14
0,0,5_W.v1.l0.ds0.l_combo0.ds_combo1.idays30.odays1,167,194
1,1,5_W.v1.l0.ds0.l_combo0.ds_combo1.idays30.odays7,167,194
2,2,5_W.v1.l0.ds0.l_combo0.ds_combo1.idays60.odays1,167,194
3,3,5_W.v1.l0.ds0.l_combo0.ds_combo1.idays60.odays7,167,194
0,0,5_Y.v1.l0.ds0.l_combo0.ds_combo1.idays30.odays1,139,194
1,1,5_Y.v1.l0.ds0.l_combo0.ds_combo1.idays30.odays7,139,194
2,2,5_Y.v1.l0.ds0.l_combo0.ds_combo1.idays60.odays1,139,194
3,3,5_Y.v1.l0.ds0.l_combo0.ds_combo1.idays60.odays7,139,194
0,0,5_AA.v1.l0.ds1.l_combo0.ds_combo1.idays30.odays1,75,90
1,1,5_AA.v1.l0.ds1.l_combo0.ds_combo1.idays30.odays7,75,90
2,2,5_AA.v1.l0.ds1.l_combo0.ds_combo1.idays60.odays1,75,90
3,3,5_AA.v1.l0.ds1.l_combo0.ds_combo1.idays60.odays7,75,90
4,4,5_AA.v1.l0.ds1.l_combo0.ds_combo3.idays30.odays1,64,76
5,5,5_AA.v1.l0.ds1.l_combo0.ds_combo3.idays30.odays7,64,76
6,6,5_AA.v1.l0.ds1.l_combo0.ds_combo3.idays60.odays1,64,76
7,7,5_AA.v1.l0.ds1.l_combo0.ds_combo3.idays60.odays7,64,76
8,8,5_AA.v1.l0.ds1.l_combo0.ds_combo4.idays30.odays1,28,28
9,9,5_AA.v1.l0.ds1.l_combo0.ds_combo4.idays30.odays7,28,28
10,10,5_AA.v1.l0.ds1.l_combo0.ds_combo4.idays60.odays1,28,28
11,11,5_AA.v1.l0.ds1.l_combo0.ds_combo4.idays60.odays7,28,28
0,0,5_AB.v1.l0.ds0.l_combo0.ds_combo1.idays30.odays1,167,194
1,1,5_AB.v1.l0.ds0.l_combo0.ds_combo1.idays30.odays7,167,194
2,2,5_AB.v1.l0.ds0.l_combo0.ds_combo1.idays60.odays1,167,194
3,3,5_AB.v1.l0.ds0.l_combo0.ds_combo1.idays60.odays7,167,194
0,0,5_AD.v1.l0.ds0.l_combo0.ds_combo1.idays30.odays1,136,194
1,1,5_AD.v1.l0.ds0.l_combo0.ds_combo1.idays30.odays7,136,194
2,2,5_AD.v1.l0.ds0.l_combo0.ds_combo1.idays60.odays1,136,194
3,3,5_AD.v1.l0.ds0.l_combo0.ds_combo1.idays60.odays7,136,194
0,0,5_AF.v1.l1.ds0.l_combo0.ds_combo1.idays30.odays1,10,14
1,1,5_AF.v1.l1.ds0.l_combo0.ds_combo1.idays30.odays7,10,14
2,2,5_AF.v1.l1.ds0.l_combo0.ds_combo1.idays60.odays1,10,14
3,3,5_AF.v1.l1.ds0.l_combo0.ds_combo1.idays60.odays7,10,14
4,4,5_AF.v1.l1.ds0.l_combo1.ds_combo1.idays30.odays1,10,14
5,5,5_AF.v1.l1.ds0.l_combo1.ds_combo1.idays30.odays7,10,14
6,6,5_AF.v1.l1.ds0.l_combo1.ds_combo1.idays60.odays1,10,14
7,7,5_AF.v1.l1.ds0.l_combo1.ds_combo1.idays60.odays7,10,14
8,8,5_AF.v1.l1.ds0.l_combo2.ds_combo1.idays30.odays1,10,14
9,9,5_AF.v1.l1.ds0.l_combo2.ds_combo1.idays30.odays7,10,14
10,10,5_AF.v1.l1.ds0.l_combo2.ds_combo1.idays60.odays1,10,14
11,11,5_AF.v1.l1.ds0.l_combo2.ds_combo1.idays60.odays7,10,14
12,12,5_AF.v1.l1.ds0.l_combo3.ds_combo1.idays30.odays1,10,14
13,13,5_AF.v1.l1.ds0.l_combo3.ds_combo1.idays30.odays7,10,14
14,14,5_AF.v1.l1.ds0.l_combo3.ds_combo1.idays60.odays1,10,14
15,15,5_AF.v1.l1.ds0.l_combo3.ds_combo1.idays60.odays7,10,14
16,16,5_AF.v1.l1.ds0.l_combo4.ds_combo1.idays30.odays1,10,14
17,17,5_AF.v1.l1.ds0.l_combo4.ds_combo1.idays30.odays7,10,14
18,18,5_AF.v1.l1.ds0.l_combo4.ds_combo1.idays60.odays1,10,14
19,19,5_AF.v1.l1.ds0.l_combo4.ds_combo1.idays60.odays7,10,14
20,20,5_AF.v1.l1.ds0.l_combo5.ds_combo1.idays30.odays1,10,14
21,21,5_AF.v1.l1.ds0.l_combo5.ds_combo1.idays30.odays7,10,14
22,22,5_AF.v1.l1.ds0.l_combo5.ds_combo1.idays60.odays1,10,14
23,23,5_AF.v1.l1.ds0.l_combo5.ds_combo1.idays60.odays7,10,14
24,24,5_AF.v1.l1.ds0.l_combo6.ds_combo1.idays30.odays1,5,6
25,25,5_AF.v1.l1.ds0.l_combo6.ds_combo1.idays30.odays7,5,6
26,26,5_AF.v1.l1.ds0.l_combo6.ds_combo1.idays60.odays1,5,6
27,27,5_AF.v1.l1.ds0.l_combo6.ds_combo1.idays60.odays7,5,6
28,28,5_AF.v1.l1.ds0.l_combo7.ds_combo1.idays30.odays1,10,14
29,29,5_AF.v1.l1.ds0.l_combo7.ds_combo1.idays30.odays7,10,14
30,30,5_AF.v1.l1.ds0.l_combo7.ds_combo1.idays60.odays1,10,14
31,31,5_AF.v1.l1.ds0.l_combo7.ds_combo1.idays60.odays7,10,14
32,32,5_AF.v1.l1.ds0.l_combo8.ds_combo1.idays30.odays1,10,14
33,33,5_AF.v1.l1.ds0.l_combo8.ds_combo1.idays30.odays7,10,14
34,34,5_AF.v1.l1.ds0.l_combo8.ds_combo1.idays60.odays1,10,14
35,35,5_AF.v1.l1.ds0.l_combo8.ds_combo1.idays60.odays7,10,14
36,36,5_AF.v1.l1.ds0.l_combo9.ds_combo1.idays30.odays1,7,10
37,37,5_AF.v1.l1.ds0.l_combo9.ds_combo1.idays30.odays7,7,10
38,38,5_AF.v1.l1.ds0.l_combo9.ds_combo1.idays60.odays1,7,10
39,39,5_AF.v1.l1.ds0.l_combo9.ds_combo1.idays60.odays7,7,10
40,40,5_AF.v1.l1.ds0.l_combo10.ds_combo1.idays30.odays1,7,10
41,41,5_AF.v1.l1.ds0.l_combo10.ds_combo1.idays30.odays7,7,10
42,42,5_AF.v1.l1.ds0.l_combo10.ds_combo1.idays60.odays1,7,10
43,43,5_AF.v1.l1.ds0.l_combo10.ds_combo1.idays60.odays7,7,10
44,44,5_AF.v1.l1.ds0.l_combo11.ds_combo1.idays30.odays1,10,14
45,45,5_AF.v1.l1.ds0.l_combo11.ds_combo1.idays30.odays7,10,14
46,46,5_AF.v1.l1.ds0.l_combo11.ds_combo1.idays60.odays1,10,14
47,47,5_AF.v1.l1.ds0.l_combo11.ds_combo1.idays60.odays7,10,14
48,48,5_AF.v1.l1.ds0.l_combo12.ds_combo1.idays30.odays1,10,14
49,49,5_AF.v1.l1.ds0.l_combo12.ds_combo1.idays30.odays7,10,14
50,50,5_AF.v1.l1.ds0.l_combo12.ds_combo1.idays60.odays1,10,14
51,51,5_AF.v1.l1.ds0.l_combo12.ds_combo1.idays60.odays7,10,14
52,52,5_AF.v1.l1.ds0.l_combo13.ds_combo1.idays30.odays1,10,14
53,53,5_AF.v1.l1.ds0.l_combo13.ds_combo1.idays30.odays7,10,14
54,54,5_AF.v1.l1.ds0.l_combo13.ds_combo1.idays60.odays1,10,14
55,55,5_AF.v1.l1.ds0.l_combo13.ds_combo1.idays60.odays7,10,14
56,56,5_AF.v1.l1.ds0.l_combo14.ds_combo1.idays30.odays1,10,14
57,57,5_AF.v1.l1.ds0.l_combo14.ds_combo1.idays30.odays7,10,14
58,58,5_AF.v1.l1.ds0.l_combo14.ds_combo1.idays60.odays1,10,14
59,59,5_AF.v1.l1.ds0.l_combo14.ds_combo1.idays60.odays7,10,14
0,0,5_AG.v1.l0.ds0.l_combo0.ds_combo1.idays30.odays1,139,194
1,1,5_AG.v1.l0.ds0.l_combo0.ds_combo1.idays30.odays7,139,194
2,2,5_AG.v1.l0.ds0.l_combo0.ds_combo1.idays60.odays1,139,194
3,3,5_AG.v1.l0.ds0.l_combo0.ds_combo1.idays60.odays7,139,194
0,0,5_AI.v1.l0.ds1.l_combo0.ds_combo1.idays30.odays1,63,90
1,1,5_AI.v1.l0.ds1.l_combo0.ds_combo1.idays30.odays7,63,90
2,2,5_AI.v1.l0.ds1.l_combo0.ds_combo1.idays60.odays1,63,90
3,3,5_AI.v1.l0.ds1.l_combo0.ds_combo1.idays60.odays7,63,90
4,4,5_AI.v1.l0.ds1.l_combo0.ds_combo3.idays30.odays1,54,76
5,5,5_AI.v1.l0.ds1.l_combo0.ds_combo3.idays30.odays7,54,76
6,6,5_AI.v1.l0.ds1.l_combo0.ds_combo3.idays60.odays1,54,76
7,7,5_AI.v1.l0.ds1.l_combo0.ds_combo3.idays60.odays7,54,76
8,8,5_AI.v1.l0.ds1.l_combo0.ds_combo4.idays30.odays1,20,28
9,9,5_AI.v1.l0.ds1.l_combo0.ds_combo4.idays30.odays7,20,28
10,10,5_AI.v1.l0.ds1.l_combo0.ds_combo4.idays60.odays1,20,28
11,11,5_AI.v1.l0.ds1.l_combo0.ds_combo4.idays60.odays7,20,28
0,0,6_G.v1.l0.ds0.l_combo0.ds_combo2.idays30.odays1,148,209
1,1,6_G.v1.l0.ds0.l_combo0.ds_combo2.idays30.odays7,148,209
2,2,6_G.v1.l0.ds0.l_combo0.ds_combo2.idays60.odays1,148,209
3,3,6_G.v1.l0.ds0.l_combo0.ds_combo2.idays60.odays7,148,209
0,0,6_J.v1.l1.ds0.l_combo0.ds_combo2.idays30.odays1,13,15
1,1,6_J.v1.l1.ds0.l_combo0.ds_combo2.idays30.odays7,13,15
2,2,6_J.v1.l1.ds0.l_combo0.ds_combo2.idays60.odays1,13,15
3,3,6_J.v1.l1.ds0.l_combo0.ds_combo2.idays60.odays7,13,15
4,4,6_J.v1.l1.ds0.l_combo1.ds_combo2.idays30.odays1,13,15
5,5,6_J.v1.l1.ds0.l_combo1.ds_combo2.idays30.odays7,13,15
6,6,6_J.v1.l1.ds0.l_combo1.ds_combo2.idays60.odays1,13,15
7,7,6_J.v1.l1.ds0.l_combo1.ds_combo2.idays60.odays7,13,15
8,8,6_J.v1.l1.ds0.l_combo2.ds_combo2.idays30.odays1,13,15
9,9,6_J.v1.l1.ds0.l_combo2.ds_combo2.idays30.odays7,13,15
10,10,6_J.v1.l1.ds0.l_combo2.ds_combo2.idays60.odays1,13,15
11,11,6_J.v1.l1.ds0.l_combo2.ds_combo2.idays60.odays7,13,15
12,12,6_J.v1.l1.ds0.l_combo3.ds_combo2.idays30.odays1,13,15
13,13,6_J.v1.l1.ds0.l_combo3.ds_combo2.idays30.odays7,13,15
14,14,6_J.v1.l1.ds0.l_combo3.ds_combo2.idays60.odays1,13,15
15,15,6_J.v1.l1.ds0.l_combo3.ds_combo2.idays60.odays7,13,15
16,16,6_J.v1.l1.ds0.l_combo4.ds_combo2.idays30.odays1,13,15
17,17,6_J.v1.l1.ds0.l_combo4.ds_combo2.idays30.odays7,13,15
18,18,6_J.v1.l1.ds0.l_combo4.ds_combo2.idays60.odays1,13,15
19,19,6_J.v1.l1.ds0.l_combo4.ds_combo2.idays60.odays7,13,15
20,20,6_J.v1.l1.ds0.l_combo5.ds_combo2.idays30.odays1,13,15
21,21,6_J.v1.l1.ds0.l_combo5.ds_combo2.idays30.odays7,13,15
22,22,6_J.v1.l1.ds0.l_combo5.ds_combo2.idays60.odays1,13,15
23,23,6_J.v1.l1.ds0.l_combo5.ds_combo2.idays60.odays7,13,15
24,24,6_J.v1.l1.ds0.l_combo6.ds_combo2.idays30.odays1,6,7
25,25,6_J.v1.l1.ds0.l_combo6.ds_combo2.idays30.odays7,6,7
26,26,6_J.v1.l1.ds0.l_combo6.ds_combo2.idays60.odays1,6,7
27,27,6_J.v1.l1.ds0.l_combo6.ds_combo2.idays60.odays7,6,7
28,28,6_J.v1.l1.ds0.l_combo7.ds_combo2.idays30.odays1,13,15
29,29,6_J.v1.l1.ds0.l_combo7.ds_combo2.idays30.odays7,13,15
30,30,6_J.v1.l1.ds0.l_combo7.ds_combo2.idays60.odays1,13,15
31,31,6_J.v1.l1.ds0.l_combo7.ds_combo2.idays60.odays7,13,15
32,32,6_J.v1.l1.ds0.l_combo8.ds_combo2.idays30.odays1,13,15
33,33,6_J.v1.l1.ds0.l_combo8.ds_combo2.idays30.odays7,13,15
34,34,6_J.v1.l1.ds0.l_combo8.ds_combo2.idays60.odays1,13,15
35,35,6_J.v1.l1.ds0.l_combo8.ds_combo2.idays60.odays7,13,15
36,36,6_J.v1.l1.ds0.l_combo9.ds_combo2.idays30.odays1,10,11
37,37,6_J.v1.l1.ds0.l_combo9.ds_combo2.idays30.odays7,10,11
38,38,6_J.v1.l1.ds0.l_combo9.ds_combo2.idays60.odays1,10,11
39,39,6_J.v1.l1.ds0.l_combo9.ds_combo2.idays60.odays7,10,11
40,40,6_J.v1.l1.ds0.l_combo10.ds_combo2.idays30.odays1,10,11
41,41,6_J.v1.l1.ds0.l_combo10.ds_combo2.idays30.odays7,10,11
42,42,6_J.v1.l1.ds0.l_combo10.ds_combo2.idays60.odays1,10,11
43,43,6_J.v1.l1.ds0.l_combo10.ds_combo2.idays60.odays7,10,11
44,44,6_J.v1.l1.ds0.l_combo11.ds_combo2.idays30.odays1,13,15
45,45,6_J.v1.l1.ds0.l_combo11.ds_combo2.idays30.odays7,13,15
46,46,6_J.v1.l1.ds0.l_combo11.ds_combo2.idays60.odays1,13,15
47,47,6_J.v1.l1.ds0.l_combo11.ds_combo2.idays60.odays7,13,15
48,48,6_J.v1.l1.ds0.l_combo12.ds_combo2.idays30.odays1,13,15
49,49,6_J.v1.l1.ds0.l_combo12.ds_combo2.idays30.odays7,13,15
50,50,6_J.v1.l1.ds0.l_combo12.ds_combo2.idays60.odays1,13,15
51,51,6_J.v1.l1.ds0.l_combo12.ds_combo2.idays60.odays7,13,15
52,52,6_J.v1.l1.ds0.l_combo13.ds_combo2.idays30.odays1,13,15
53,53,6_J.v1.l1.ds0.l_combo13.ds_combo2.idays30.odays7,13,15
54,54,6_J.v1.l1.ds0.l_combo13.ds_combo2.idays60.odays1,13,15
55,55,6_J.v1.l1.ds0.l_combo13.ds_combo2.idays60.odays7,13,15
56,56,6_J.v1.l1.ds0.l_combo14.ds_combo2.idays30.odays1,13,15
57,57,6_J.v1.l1.ds0.l_combo14.ds_combo2.idays30.odays7,13,15
58,58,6_J.v1.l1.ds0.l_combo14.ds_combo2.idays60.odays1,13,15
59,59,6_J.v1.l1.ds0.l_combo14.ds_combo2.idays60.odays7,13,15
0,0,6_T.v1.l0.ds0.l_combo0.ds_combo2.idays30.odays1,148,209
1,1,6_T.v1.l0.ds0.l_combo0.ds_combo2.idays30.odays7,148,209
2,2,6_T.v1.l0.ds0.l_combo0.ds_combo2.idays60.odays1,148,209
3,3,6_T.v1.l0.ds0.l_combo0.ds_combo2.idays60.odays7,148,209
0,0,6_V.v1.l1.ds0.l_combo0.ds_combo2.idays30.odays1,13,15
1,1,6_V.v1.l1.ds0.l_combo0.ds_combo2.idays30.odays7,13,15
2,2,6_V.v1.l1.ds0.l_combo0.ds_combo2.idays60.odays1,13,15
3,3,6_V.v1.l1.ds0.l_combo0.ds_combo2.idays60.odays7,13,15
4,4,6_V.v1.l1.ds0.l_combo1.ds_combo2.idays30.odays1,13,15
5,5,6_V.v1.l1.ds0.l_combo1.ds_combo2.idays30.odays7,13,15
6,6,6_V.v1.l1.ds0.l_combo1.ds_combo2.idays60.odays1,13,15
7,7,6_V.v1.l1.ds0.l_combo1.ds_combo2.idays60.odays7,13,15
8,8,6_V.v1.l1.ds0.l_combo2.ds_combo2.idays30.odays1,13,15
9,9,6_V.v1.l1.ds0.l_combo2.ds_combo2.idays30.odays7,13,15
10,10,6_V.v1.l1.ds0.l_combo2.ds_combo2.idays60.odays1,13,15
11,11,6_V.v1.l1.ds0.l_combo2.ds_combo2.idays60.odays7,13,15
12,12,6_V.v1.l1.ds0.l_combo3.ds_combo2.idays30.odays1,13,15
13,13,6_V.v1.l1.ds0.l_combo3.ds_combo2.idays30.odays7,13,15
14,14,6_V.v1.l1.ds0.l_combo3.ds_combo2.idays60.odays1,13,15
15,15,6_V.v1.l1.ds0.l_combo3.ds_combo2.idays60.odays7,13,15
16,16,6_V.v1.l1.ds0.l_combo4.ds_combo2.idays30.odays1,13,15
17,17,6_V.v1.l1.ds0.l_combo4.ds_combo2.idays30.odays7,13,15
18,18,6_V.v1.l1.ds0.l_combo4.ds_combo2.idays60.odays1,13,15
19,19,6_V.v1.l1.ds0.l_combo4.ds_combo2.idays60.odays7,13,15
20,20,6_V.v1.l1.ds0.l_combo5.ds_combo2.idays30.odays1,13,15
21,21,6_V.v1.l1.ds0.l_combo5.ds_combo2.idays30.odays7,13,15
22,22,6_V.v1.l1.ds0.l_combo5.ds_combo2.idays60.odays1,13,15
23,23,6_V.v1.l1.ds0.l_combo5.ds_combo2.idays60.odays7,13,15
24,24,6_V.v1.l1.ds0.l_combo6.ds_combo2.idays30.odays1,6,7
25,25,6_V.v1.l1.ds0.l_combo6.ds_combo2.idays30.odays7,6,7
26,26,6_V.v1.l1.ds0.l_combo6.ds_combo2.idays60.odays1,6,7
27,27,6_V.v1.l1.ds0.l_combo6.ds_combo2.idays60.odays7,6,7
28,28,6_V.v1.l1.ds0.l_combo7.ds_combo2.idays30.odays1,13,15
29,29,6_V.v1.l1.ds0.l_combo7.ds_combo2.idays30.odays7,13,15
30,30,6_V.v1.l1.ds0.l_combo7.ds_combo2.idays60.odays1,13,15
31,31,6_V.v1.l1.ds0.l_combo7.ds_combo2.idays60.odays7,13,15
